Date,Country,Location,Region,Operator,Wireline Company,Well,Mud,Open Hole /Cased Hole,Bit size / Csg size [inches],Depth [m],Temperature (degC),Deviation,Dif. Pressure [psi],DLS          [deg/30m],Main Application,Toolstring,Probe/Coring Bit Orientation,System,Jar included in the Toolstring,Successful ,Unsuccessful - Downhole Conditions,Unsuccessful - Wrong Setup,Jar Activation,Remarks,Hole Size Group,Depth Group,Temperature Group,Deviation Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Trinidad & Tobago,San Fernando,LAM,BHP,SLB,BONGOS-4,SOBM,OH,12.25,5185,,19,,2.0,Sensor orientation,XL-Rock,Bit-DOWN (30 deg),Wireline Express,YES,1,0,0,NO,Second run of XLR was also successful. 95% recovery rate (19/20),12-14,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Australia,Perth,APAC,Beach Energy,SLB,Thylacine North-1,SOBM,OH,8.5,2770,,38,,,Sensor orientation,XPT-CBL,Probe-UP,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Australia,Perth,APAC,Beach Energy,SLB,Thylacine North-1,SOBM,CH,8.5,2770,,38,,,Sensor orientation,XPT-CBL,Probe-UP,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Australia,Perth,APAC,Beach Energy,SLB,Thylacine West-1,SOBM,OH,8.5,2730,,38,,,Sensor orientation,XPT-CBL,Probe-UP,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Australia,Perth,APAC,Beach Energy,SLB,Thylacine West-1,SOBM,CH,8.5,2730,,38,,,Sensor orientation,XPT-CBL,Probe-UP,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,UK,Aberdeen,EUR,Chrysoar,SLB,Jade South,SOBM,OH,6,7869,,56,,,Deviation,HXPT,Probe-UP,Wireline Express (In-Line),YES,1,0,0,NO,"Cable damaged during RIH. After changing cable and waiting on weather, mud had gelled and client took decision to abandon logging",<8,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,USA,Larose,NAM,Beacon,SLB,WInterfell 1,SOBM,OH,14.5,7538,,56,,3.5,Deviation,ZAIT-XPT-MSIP-NGI,Probe-DOWN,Wireline Express,YES,1,0,0,NO,Smooth Run,14-16,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,USA,Larose,NAM,Beacon,SLB,WInterfell 1,SOBM,OH,14.5,7538,,56,,3.5,Sensor orientation,MDT,Probe-DOWN,Wireline Express,YES,1,0,0,NO,"Casing ID was 8.6"" so could not run MDT taxis.  Ran orientation section below and PPC (no power caliper 1).  TTA-715 on jars.  Toolstring was oriented",14-16,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,USA,Larose,NAM,Beacon,SLB,WInterfell 1,SOBM,OH,14.5,7538,,56,,3.5,Sensor orientation,XL-ROCK,Bit-HORIZONTAL (90 deg),Wireline Express,YES,1,0,0,NO,"9/40 cores. Bit oriented at 90deg with 7.5""OD standoff at top of MCFU",14-16,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,USA,Larose,NAM,Shell,SLB,BlackTip North,SOBM,OH,12.25,7684,,24,,1.0,Sensor orientation,XL-ROCK,Bit-DOWN,Wireline Express,YES,1,0,0,NO,"23/25 cores. Bit oriented down with 7.5""OD standoff at top of MCFU",12-14,6000m-8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,USA,Larose,NAM,Shell,SLB,BlackTip North,SOBM,OH,12.25,7684,,24,,1.0,Differential sticking,MDT,Probe-DOWN,Wireline Express,YES,0,1,1,NO,"NGI-MSIP run with IS hole finder and 0 Petromac.  Did not go down. Wiper trip. Ran Petromac for XPT-CMR. Went down. Incorrect setup on MDT, did not go down.  Made wiper trip and went down with IS hole finder.",12-14,6000m-8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,USA,Larose,NAM,Shell,SLB,BlackTip North,SOBM,OH,12.25,7684,,24,,1.0,Sensor orientation,XPT-CMR-HLDS-CNT,Probe-DOWN,Wireline Express,YES,1,0,0,NO,Smooth run,12-14,6000m-8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,USA,New Iberia,NAM,Murphy,HAL,Samurai 4,SOBM,OH,9.875,8818,,35,1500,2.0,Differential sticking,RDT (sampling),Probe-UP,Wireline Express,YES,0,1,0,NO,"Attempted 1 run, got held up at casing shoe.  Found tar in wiper trip so logging canceled",8-10,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,UK,Aberdeen,EUR,Chrysoar,SLB,Dunnottar,SOBM,OH,17.5,3483,,20,,,Sensor orientation,MRX-MDT,Probe-DOWN,Wireline Express,YES,1,0,0,NO,No issues - 4000lbs overpull on MRX,16-18,2000m-4000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,UK,Aberdeen,EUR,Chrysoar,SLB,Dunnottar,SOBM,OH,17.5,3483,,20,,,Sensor orientation,MDT Sampling,Probe-DOWN,Wireline Express,YES,1,0,0,NO,No issues,16-18,2000m-4000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,UK,Aberdeen,EUR,Chrysoar,SLB,Dunnottar,SOBM,OH,17.5,3483,,20,,,Sensor orientation,XL-Rock,Bit-DOWN (30 deg),Wireline Express,YES,1,0,0,NO,No issues,16-18,2000m-4000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Norway,Bergen,EUR,Wintershall,SLB,Q-11,SOBM,OH,14.25,4228,,55,,,Deviation,MSIP-PEX,,Wireline Express,NO,1,0,0,N/A,High drag from MSIP Standoffs and Centralizers caused the tool to stop at 55deg deviation - below reservoir so all data acquired,14-16,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Norway,Bergen,EUR,Wintershall,SLB,Q-11,SOBM,OH,14.25,4228,,55,,,Deviation,CMR-XPT,Probe-DOWN,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,14-16,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-21,Norway,Bergen,EUR,Wintershall,SLB,Q-11,SOBM,OH,14.25,4228,,55,,,Deviation,MDT ,Probe-DOWN,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,14-16,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Iraq,Erbil,MEA,Genel,SLB,Sarta-5,WBM,OH,6,4190,,55,,4.0,Deviation,SonicScanner-HRLA,,Wireline Express (In-Line),YES,1,0,0,NO,2 prior runs without Petromac stopped at 4065m. Attempted with TTC after a wiper trip. Went to 150m short of TD,<8,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Iraq,Erbil,MEA,Genel,SLB,Sarta-5,WBM,OH,6,4222,,55,,4.0,Deviation,TLD-APS-HNGS,,Wireline Express (In-Line),YES,1,0,0,NO,Went deeper and got all the data required,<8,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Iraq,Erbil,MEA,Genel,SLB,Sarta-5,WBM,OH,6,3965,,55,,4.0,Deviation,ADT-LithoScanner,,Wireline Express (In-Line),YES,0,1,0,NO,Stopped after casing shoe,<8,2000m-4000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Kuwait,Ahmadi,MEA,KOC,HAL,MN-321,WBM,OH,16,1945,,56,,2.6,Deviation,ACRT-ICT-BSAT-SDLT-DSNT,,Wireline Express,NO,1,0,0,N/A,Smooth job,14-16,<2000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Kuwait,Ahmadi,MEA,KOC,HAL,MN-306,WBM,OH,8.5,3350,,45,,3.2,Stick-slip,ACRT-ICT-SDLT-DSNT,,Wireline Express,NO,1,0,0,N/A,Smooth job,8-10,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Ghana,Takoradi,AFR,FAR,SLB,Bambo-1,SOBM,OH,12.25,3457,,30,,,Differential sticking,FMI-MSIP-PPC,,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Ghana,Takoradi,AFR,FAR,SLB,Bambo-1,SOBM,OH,12.25,3457,,30,,,Differential sticking,CMR-HNGS-PEX-HRLA,,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Ghana,Takoradi,AFR,FAR,SLB,Bambo-1,SOBM,OH,12.25,3457,,30,,,Differential sticking,MDT Pretest (2 x PQ),Probe-DOWN,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Iraq,Erbil,MEA,HKN,SLB,ST-B7,WBM,OH,6,4095,,45,,3.8,Deviation,FMI-MCFL,,Wireline Express (In-Line),NO,1,0,0,N/A,Smooth Run - no issues,<8,4000m-6000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Saudi Arabia,Udaliyah,MEA,ARAMCO,SLB,HRDH-1928,SOBM,OH,8.375,5180,,80,,,Tractor Assist,UltraTRAC-Quad(Dual Density),,Wireline Express,YES,1,0,0,NO,Got stuck while doing tension pickup. 1800ft short of TD. Pulled to 13klbs and got free. Logged up from there. TLC afterwards,8-10,4000m-6000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Vietnam,Vungtau,APAC,Idemitsu,SLB,05-1c-DN-1P,SOBM,OH,8.5,4685,165,41,,,Sensor orientation,HXPT,Probe-UP,Wireline Express,NO,1,0,0,N/A,Poor pressure results in carbonate. Idemitsu suspecting HXPT tool mecanical issues. No conveyance issue,8-10,4000m-6000m,>150degC,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Vietnam,Vungtau,APAC,Idemitsu,SLB,05-1c-DN-1P,SOBM,OH,8.5,4685,164,41,,,Sensor orientation,MDT,Probe-UP,Wireline Express,NO,1,0,0,N/A,Succesful run,8-10,4000m-6000m,>150degC,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Vietnam,Vungtau,APAC,Idemitsu,SLB,05-1c-DN-1P,SOBM,OH,8.5,4685,164,41,,,Sensor orientation,MDT,Probe-UP,Wireline Express,NO,1,0,0,N/A,Succesful run,8-10,4000m-6000m,>150degC,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Ghana,Takoradi,AFR,FAR,SLB,Bambo-1ST,SOBM,OH,12.25,3329,,30,,,Differential sticking,FMI-MSIP-PPC,,Wireline Express,NO,1,0,0,NO,Smooth Run - no issues,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Ghana,Takoradi,AFR,FAR,SLB,Bambo-1ST,SOBM,OH,12.25,3329,,30,,,Differential sticking,CMR-HNGS-PEX-HRLA,,Wireline Express,NO,1,0,0,NO,Smooth Run - no issues,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Ghana,Takoradi,AFR,FAR,SLB,Bambo-1ST,SOBM,OH,12.25,3329,,30,,,Differential sticking,MDT Sampling (Saturn & 2 x PQ),Probe-DOWN,Wireline Express,NO,1,0,0,NO,Smooth Run - no issues,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Ghana,Takoradi,AFR,FAR,SLB,Bambo-1ST,SOBM,OH,12.25,3329,,30,,,Differential sticking,XL-Rock,Bit-DOWN (30 deg),Wireline Express,NO,1,0,0,NO,"Smooth Run - no issues. 51 cores attempted, 47 recovered (1 aborted, 3 with no recovery)",12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Mexico,Villahermosa,LAM,Borr Drilling,SLB,Pokche-37,SOBM,OH,8.5,6380,,59,,,Deviation,HNGS-DSI-PPC,,Wireline Express,NO,0,1,0,NO,Could not pass 5848 m.,8-10,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,Mexico,Villahermosa,LAM,Borr Drilling,SLB,Pokche-37,SOBM,OH,8.5,6380,,59,,,Deviation,HNGS-PPC,,Wireline Express,NO,0,1,0,NO,Could not pass 5845 m. Attempted afterwards with TLC and could neither pass same depth. ,8-10,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,USA,Broussard,NAM,Chevron,BHI,Arizona,SOBM,OH,12.25,7412,87,47,,2.2,Differential sticking,RCX sampling,,Wireline Express,YES,1,0,0,NO,"Job was smooth, able to obtain samples and pressure points",12-14,6000m-8000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,USA,St.Johns,NAM,EXXON MOBIL,SLB,Hebron 29,SOBM,OH,8.5,4770,,16,,,Ledges,XL-Rock,Bit-HORIZONTAL (90 deg),Wireline Express,NO,1,0,0,NO,"Mobilized last minute with charter. Performed wiper trip before arrival, went down smoothly.",8-10,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,USA,St.Johns,NAM,EXXON MOBIL,SLB,Hebron 29,SOBM,OH,8.5,4770,,16,,,Ledges,MDT,Probe-UP,Wireline Express,NO,1,0,0,NO,"Mobilized last minute with charter. Performed wiper trip before arrival, went down smoothly.",8-10,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-21,USA,Larose,NAM,Talos,SLB,A22,SOBM,OH,12.25,2263,,62,,,Deviation,ZAIT-HLDS-XPT,Probe-DOWN,Wireline Express,YES,1,0,0,NO,First attempt did not go down.  Performed wiper trip and went down smoothly.,12-14,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,UK,Aberdeen,EUR,Chrysoar,SLB,Dunnottar,SOBM,OH,8.5,4474,,46,,,Deviation,NGI-MSIP,,Wireline Express,YES,1,0,0,NO,"Very high Drag - suspect mud gelling. Due to the high-drag, ORA and rest of program was cancelled rather than take the risk",8-10,4000m-6000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,New Zealand,New Plymouth,APAC,Todd,SLB,KA23ST1,SOBM,OH,6,2800,,23,,,Ledges,OBMI,,Wireline Express (In-Line),NO,1,0,0,N/A,TODD kept Pathfinder on standby. The first OBMI run without Pathfinder hangged up at a ledge. The second Run with Pathfinder was successful,<8,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Xinich-1EXP,SOBM,OH,12.25,2350,,49,,,Deviation,DSI-EMS,,Wireline Express,NO,1,0,0,NO,Smooth Run - no issues,12-14,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Xinich-1EXP,SOBM,OH,12.25,2350,,49,,,Deviation,PEX-CMR,,Wireline Express,NO,1,0,0,NO,Smooth Run - no issues,12-14,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,USA,Larose,NAM,Beacon,SLB,WInterfell 1,SOBM,OH,9.875,8762,,62,,3.5,Ledges,NGI-HLDS-ZAIT-MDT,Probe-DOWN,Wireline Express,YES,0,Hung-Up - Bridge,0,NO,"Multiple issues with the well which required multiple trips to the wellsite and a sidetrack. Client tried to run as much as possible in one run as there were losses.  Bridged out on two attempts, did wiper trip and bridged out again.  Loggin was cancelled.",8-10,>8000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Saudi Arabia,Dammam,MEA,Aramco,SLB,MHWZ-5-1,SOBM,OH,5.875,6005,,60,,7.5,Tractor Assist,MSIP,,Wireline Express (In-Line),NO,1,0,0,N/A,Orientation did not setup right. Tool turned to 240 and stopped at 60deg by gravity. Tractored from 15200ft and reached TD to find RB was 180,0,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Saudi Arabia,Dammam,MEA,Aramco,SLB,MHWZ-5-1,SOBM,OH,5.875,6005,,60,,7.5,Tractor Assist,AIT-NEXT-HNGS,,Wireline Express (In-Line),NO,1,0,0,N/A,Orientation did not setup right. Tool turned to 240 and stopped at 60deg by gravity. Tractored from 15200ft and reached TD to find RB was 181,0,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Kuwait,Ahmadi,MEA,KOC,SLB,UN-451,SOBM,OH,6,,,30,,,Stick-slip,AIT-NGI-EMS,,Wireline Express (In-Line),NO,1,0,0,N/A,No AIT-HF used. Lots of ledges but tool got to TD and smooth log,<8,0,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Kuwait,Ahmadi,MEA,KOC,SLB,UN-451,SOBM,OH,6,,,30,,,Stick-slip,NEXT-PEX-HNGS,,Wireline Express (In-Line),NO,1,0,0,N/A,ROBN used. Lots of ledges but tool got to TD and smooth log,<8,0,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Kuwait,Ahmadi,MEA,KOC,SLB,UN-451,SOBM,OH,6,,,30,,,Stick-slip,XPT-CMR,Probe-UP,Wireline Express (In-Line),NO,1,0,0,N/A,ROBN used. Lots of ledges but tool got to TD and smooth log,<8,0,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Xinich-1EXP,SOBM,OH,8.5,3520,,49,,,Deviation,DSI-EMS,,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,8-10,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Xinich-1EXP,SOBM,OH,8.5,3520,,49,,,Deviation,PEX-CMR,,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,8-10,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Xinich-1EXP,SOBM,OH,8.5,3520,,49,,,Deviation,MDT,Probe-UP,Wireline Express,NO,1,0,0,N/A,Smooth Run - no issues,8-10,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Saudi Arabia,Dammam,MEA,Aramco,SLB,MHWZ-5-1,SOBM,OH,5.875,6005,,60,,7.5,Tractor Assist,PEX,,Wireline Express (In-Line),NO,1,0,0,N/A,,0,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Saudi Arabia,Dammam,MEA,Aramco,SLB,MHWZ-5-1,SOBM,OH,5.875,6005,,60,,7.5,Tractor Assist,NGI,,Wireline Express (In-Line),NO,1,0,0,N/A,,0,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,USA,Larose,NAM,LLOG,SLB,Buckskin,SOBM,OH,9.875,9069,,25,,2.0,Ledges,ECS-HLDS-QCNT-CMR,,Wireline Express,YES,1,0,0,NO,Hung up on ledge so Petromac was rush mobd.  First attempt did not go down with 9 deg AHFC.  Removed Flex and increased angle to 12 deg and was able to descend,8-10,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,USA,Larose,NAM,LLOG,SLB,Buckskin,SOBM,OH,9.875,9069,,25,,2.0,Ledges,MDT,Probe-UP,Wireline Express,YES,1,0,0,NO,"Held up on same ledge, opened PPC just above AHFC and powered to level 2 and the tool slipped through on two descents.",8-10,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,USA,Larose,NAM,LLOG,SLB,Buckskin,SOBM,OH,9.875,9069,,25,,2.0,Ledges,XL-Rock,Bit-HORIZONTAL (90 deg),Wireline Express,YES,1,0,0,NO,"13/20 cores. Bit oriented at 90deg with 7.5""OD standoff at top of MCFU",8-10,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Cibix-23,SOBM,OH,8.5,3051,,55,,3.0,Deviation,ZAIT-MSIP,,Wireline Express,NO,1,0,0,N/A,Successful job,8-10,2000m-4000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Cibix-23,SOBM,OH,8.5,3051,,55,,3.0,Deviation,PEX-HNGS,,Wireline Express,NO,1,0,0,N/A,Successful job,8-10,2000m-4000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Kuwait,Ahmadi,MEA,KOC,HAL,MN-323,WBM,OH,16,1950,,56,,3.4,Deviation,ACRT-ICT-WSTT-SDLT-DSNT,,Wireline Express,NO,1,0,0,N/A,Smooth run.,14-16,<2000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Mexico,Villahermosa,LAM,PEMEX,SLB,Natza-1EXP,SOBM,OH,10.625,6330,,21,,3.0,Ledges,BHC-PPC,,Wireline Express,NO,1,0,0,N/A,Smooth run.,10-12,6000m-8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,New Zealand,New Plymouth,APAC,Todd,SLB,KA24,SOBM,OH,6,2800,,23,,,Ledges,OBMI,,Wireline Express (In-Line),NO,1,0,0,N/A,"Due to issues with OBMI getting hold up in the previous well, Pathfinder was run as preventive measure in this well ",<8,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Norway,Bergen,EUR,Lundin,SLB,Edvard Greig T6,WBM,CH,4.44,4250,,70,,4.3,Deviation,PMIT,,RO17,NO,1,0,0,N/A,Successful job - no problems rolling down 70deg section - RO17 on weights / PMIT centered with PCME-A,0,4000m-6000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Norway,Bergen,EUR,Lundin,SLB,Edvard Greig T6,WBM,CH,4.44,4250,,70,,4.3,Deviation,Archer  SPACE Vernier,,RO17,NO,1,0,0,N/A,Successful job  2000m of 70deg section - RO17 on weights / PMIT centered with PCME-A,0,4000m-6000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Guyana,San Fernando,LAM,EXXON MOBIL,SLB,PY_2P5,SOBM,OH,12.25,7494,,66,,5.0,Deviation,MDT,Probe-DOWN,Wireline Express,NO,1,0,0,N/A,Successful job  2000m of 70deg section - RO17 on weights / Archer tool centered with Hunter Well Science Centralizers,12-14,6000m-8000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-22,Guyana,San Fernando,LAM,EXXON MOBIL,SLB,PY_2P5,SOBM,OH,12.25,7494,,66,,5.0,Deviation,CMR,,Wireline Express,NO,0,Hung-Up - Washout/Ledge,0,N/A,"Tool held up 50 mts below casing shoe. No caliper data, but expected to be hige washout.",12-14,6000m-8000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-22,Saudi Arabia,Udaliyah,MEA,Aramco,SLB,UTMN-3145,SOBM,OH,5.875,4300,,78,,,Tractor Assist,UltraTRAC-Dual PPC,,Wireline Express (In-Line),YES,1,0,0,NO,PPC run to log 200ft in casing to choose sidetrack position. Hole in poor condition. Held up 40ft after casing in a section that is underguaged.,0,4000m-6000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
